reviews,recommendation,location
"Today I took my mother to the clinic, this is my first Visit, the doctor was extremely courteous and was very patience in listening to us  and making the patient more comfortable.

the staff in the hospital was very courteous and friendly, they obliged my last minute request for an unscheduled appt.The hospital environment was creating a warmth feeling.

I have seen only few hospitals in the city , they are very patient friendly and making us feel that we have landed in right place, long live their  service and my heartfelt thanks to thhe doctor and the staff's to get us such an comfortable experience
",I recommend the doctor,Bangalore
He did not have patience to listen the problem and go through all my previous reports. He just wants to prescribe medicine and finish it faster.,I do not recommend the doctor,Bangalore
"He is a gem, got my mom's diabetes levels in control within a month with the medicines and diet plan",I recommend the doctor,Bangalore
"I have been waiting for 1 hour and will haven't been sent to see the doctor. Reasons given were initially: There are 2 patients before you. Then, reason changes to there is some other work that the doctor has to do. After one hour they say that a family friend of the doctor needs to consult with him. I finally couldn't take this incompetency and came out of the clinic. Please don't visit.",I do not recommend the doctor,Bangalore
"was very easy to connect with him , made me understand some basics of diabetics  following which we can control blood sugar to be at optimal level and reduce other health issues. ",I recommend the doctor,Bangalore
I was very disturbed with my sugar levels. Dr. Shankar Kumar  with his immense knowledge and experience in the treatment of diabetes has helped me get back on track and lead a normal life. Thank you very much Dr.Shankar Kumar. This is M.M.Ibrahim your  patient sending  this msg from my nephew's phone ,I recommend the doctor,Bangalore
Had an amazing time. Doctor explained to us very clearly what is the problem and fight it as well. Good,I recommend the doctor,Bangalore
"The doctor is good, soft spoken, attentive, explain and advice us on how to go about while under his treatment.  ",I recommend the doctor,Bangalore
We have know Dr.Shankar Kumar for 17 years now. We consult him for Diabetes Management of my Parents. He is dedicated towards his patients and doesn't prescribe unnecessary medicines or tests.  He listens to your problems in detail without being in a hurry and does a great job with elderly patients. My parents are extremely happy with Dr.Shankar. The staff at his clinic are extremely cordial and helpfull to the elderly patients. A big thank you to Dr.Shankar and his team ,I recommend the doctor,Bangalore
** ** ****** ** *** ** *********** it will be wasted of time and money - he neverlistion you what ever we say,I do not recommend the doctor,Bangalore
I am satisfied with his helpful attitude and treatment over the  past 7 years .  I  have even phoned and taken advice many times . ,I recommend the doctor,Bangalore
"GREAT ,I am satisfied with treatment and environment is great.doctor is very friendly, value for money",I recommend the doctor,Bangalore
Doctor is very friendly in nature. He is very open to explain everything. He takes all care of the patient and prescribes minimum medication to cure the disease. ,I recommend the doctor,Bangalore
I visited the doctor as i was suffering from fever. The doctor didn’t care much to listen about the symptoms and simply prescribed the medicines. Even on my second visit he didn’t care to explain anything after seeing the test reports. ** **** **** ** * ** ***** ********* **** ***** *** have to check with another doctor. ,I do not recommend the doctor,Bangalore
i was having fever and i went for consulting this doctor. but they didn’t even checked my temperature..they checked my height and weight but not even checked the temperature or blood..really bad experience,I do not recommend the doctor,Bangalore
"This is my regular visit and I look forwardto the next visit , since I feel more healthy with management of my diabetic condition by meeting and discussing my issues with the Doctor.",I recommend the doctor,Bangalore
Doctor is very polite and friendly and has patience to listen all queries. He treated my father and all tests suggested were done at hospital charged a very nominal price. My Father and my family felt very satisfied with the treatment. ,I recommend the doctor,Bangalore
"I booked an appointment for 7:30 pm however had to wait for 35 minutes to see the doctor. Upon seeing the doctor, he wasn’t courteous or didn’t try to explain the problem, just recommended a medicine and asked to an extra test without explaining the need for the same. Extremely unsatisfactory experience and not worth the money given at all. I will have to end up consulting another doctor as I am not at all confident of his prescription. ",I do not recommend the doctor,Bangalore
