reviews,recommendation,location
We visited him only once after that we didn’t visit him again. Doctors' behaviour is good. He talks to us very well and explains very well. Doctor is very good but consultation fees are very high. My wife was suffering from TB so wanted to show reports to the doctor she was taking medicines to check with MD doctor whether it's correct or not wanted an suggestion from doctor and the suggestion he gave was understandable because he was Gujrati doctor he was good. He said the course you're taking is for 6months and after six months it will get over. We are happy with the consultation with the doctor. ,I recommend the doctor,Mumbai
The experience was very good with the doctor. He was listening to our problems clearly. I would recommend the doctor to others. The treatment he did was helpful. We were satisfied with the treatment. The doctor's behaviour was very good. Everything is good but only in counter the system is not good this needs to be improved and the nurse and staff of the hospital were good and helpful. The doctor is very professional and very good.  ,I recommend the doctor,Mumbai
I gone to doctor for my Wife Mrs. Radhika - lamb infection treatment. Very nice & polite doctor. Explain everything related to it in details,I recommend the doctor,Mumbai
I met him during my admit in Bhaktivedanta Hospital where he is a visiting consultant. He was able to diagnose my illnesses and also kept me on good medication which helped me heal very soon. After I was discharged when I told few people that Dr Jinendra treated me I was surprised that many people know him and have a good feedback for him. This is because they were treated by him in the past. This shows a lot about reputation of Dr Jinendra.,I recommend the doctor,Mumbai
"************ *** ***** wanted to show for thyroid problem ,he listens to our problems, first he checks the history of the report then he suggested us the medication,he did gave time for consultation and explained thoroughly, we are satisfied with the doctor, Overall its was a good experience ",I recommend the doctor,Mumbai
"Doctor is too busy in his mobile chat..not given good attention to me as a patient. Doc is not friendly(esp his tone & no smile) while sayin what kinda medication i should take. When I showed him previous reports (done 3months before), he said what is the use of this now. The purpose to show him previous report is to understand my past medical history. ********* ** ** ***** ** ****** *** ********* ** ******* ***** *** ****** *** ********* **** ******** ** **** *****",I do not recommend the doctor,Mumbai
"there is something not right with this doctor. I visited him for my mother's skin disease .  my mother can't explain well (she was bit nervous so could not tell her exact problem) so I interpreted and stared explaing her problem to doctor, but this doctor won't let me speak a bit, his behaviour was extremely rude. his prescription was not explained well and satisfactory . people wants to know it out there .",I do not recommend the doctor,Mumbai
"Dr was friendly, he explained the in detailed information and told the restriction in diet, exercise, walking and ",I recommend the doctor,Mumbai
Dr.parineeta Shinde is very good doctor. She do her best.She gives importance to the patience.She's medicine are nice.,I recommend the doctor,Mumbai
"Very patient and dedicated doctor,patiently heard my issues and treatment was completely  satisfactory.Highly recommended .",I recommend the doctor,Mumbai
"It was a very good experience. The doctor was listening to our problems. The medicines and with the suggestion, the doctor gave it was helpful to solve my problem. I would like to recommend the doctor to others. I am satisfied with the consultation and the treatment given by the doctor.",I recommend the doctor,Mumbai
"Dr Archana is visiting Doctor in my organization. That day, suddenly my right hand muscles got cramp. There was so much pain whenever I move my hand or keep on any object. I immediately consulted Dr Archana who was available as Visiting Doctor. She carefully checked my right hand and confirmed that I got muscles cramps. She applied the pain relief spray and prescribed some medicine & necessary bandage. she also advised about do's and don't's for faster recovery. Most important was this was all with very human touch and smiley approachI really thank her for such treatment",I recommend the doctor,Mumbai
"The centre shifted from Near Wonder Mall to G.B. Road.Had to call up through Google and Spoke to Ms. Sheikh.I was told my appointment has been fixed at G.B. road centre by 1:30 PM.I was told wait time will be anywhere between 5 to 15 minutes.... Patiently waited for one hour and again I was told by the staff another 5 to 10 minutes.ECG machine gets hanged hence the Waiting time.Atleast we should have been informed if it's not possible, but they wouldn't do so.I was a member of Health Springs earlier.Now I will never ever visit Health Spring....",I do not recommend the doctor,Mumbai
